WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,82,8.00107846764508,0.540798489644067,6,0.0,8.0,0.998922694139874
3,82,8.00107846764508,0.540798489644067,15,0.0,8.0,0.998922694139874
4,82,8.0017986654804,0.698384881633258,21,0.0,8.0,0.998204563888745
5,82,8.00382918723197,0.577782775279027,8,0.0,8.0,0.996185419495123
6,82,7.99263259391429,0.541367871619746,15,0.0,8.0,0.992686475662948
7,82,7.97923939783695,0.482838136487312,12,0.0,8.0,0.979661635296043
8,82,7.99407331520483,0.52333188961075,6,0.0,8.0,0.994108233700513
9,82,7.997359789596,0.583606196901549,9,0.0,8.0,0.997366742029982
10,82,7.99824004268574,0.617366983175079,10,0.0,8.0,0.998243134718535
11,82,7.99901318879672,0.578021655838747,6,0.0,8.0,0.999014161597144
12,82,8.0059782749715,0.596040424232328,5,0.0,8.0,0.994057252290147
13,82,7.99959224588899,0.571771780776279,7,0.0,8.0,0.999592412072215
14,82,7.99696409128216,0.596665333999667,5,0.0,8.0,0.996973280047975
15,82,8.00220155086173,0.624478205341773,2,0.0,8.0,0.997803285306155
16,82,8.00104404799068,0.550006552279416,5,0.0,8.0,0.998957040902954
17,82,8.00334416299812,0.569596424010217,15,0.0,8.0,0.996666983086284
18,82,7.9972454697448,0.629259370314843,14,0.0,8.0,0.997253036423119
19,82,8.00086357073939,0.557373757565662,4,0.0,8.0,0.999137174390975
20,82,7.99519699237718,0.619115220167694,12,0.0,8.0,0.995219951141785
21,82,8.00297070535144,0.490950302626465,13,0.0,8.0,0.997038093676246
22,82,7.99876443074517,0.573970126048087,12,0.0,8.0,0.998765955502247
23,82,8.00060819237618,0.611761563662613,4,0.0,8.0,0.999392177323783
24,82,7.99767176410013,0.604732966849908,14,0.0,8.0,0.997677172202189
25,82,8.00164203351943,0.62408395802099,5,0.0,8.0,0.998360658279972
26,82,8.00411760530635,0.575032594813704,8,0.0,8.0,0.995899279870437
27,82,7.99604180394698,0.587515131323227,6,0.0,8.0,0.996057409631502
28,82,7.99172543535641,0.552951524237881,1,0.0,8.0,0.991793342001573
29,82,7.98761812025924,0.589152645899273,13,0.0,8.0,0.987769556269084
30,82,7.99916457961835,0.567452273863068,3,0.0,8.0,0.999165276955457
31,82,7.99609882749282,0.665515797656727,17,0.0,8.0,0.996113987575208
32,82,8.00000113797562,0.511905491698595,11,0.0,8.0,0.999998862025722
33,82,7.99948821100569,0.603344105724915,10,0.0,8.0,0.999488472798057
34,82,7.99653006096538,0.596708978843911,4,0.0,8.0,0.99654205973138
35,82,7.9991935945047,0.585216058637348,8,0.0,8.0,0.999194244265813
36,82,7.99805096628501,0.576077849963907,22,0.0,8.0,0.998054757642979
37,82,8.00297305430881,0.529125326225776,4,0.0,8.0,0.997035758547947
38,82,8.002732402936,0.624277305791549,8,0.0,8.0,0.997275042803005
39,82,7.99843474685234,0.589638736187462,8,0.0,8.0,0.998437193059226
40,82,8.00124361733856,0.551539341440391,2,0.0,8.0,0.998757927277606
41,82,7.9915982845107,0.544272641457049,14,0.0,8.0,0.991668285495696
42,82,8.00064093826784,0.545267033150092,13,0.0,8.0,0.999359472247437
43,82,7.99593789413004,0.645900161030596,3,0.0,8.0,0.995954328046379
44,82,7.99678500547554,0.578737631184408,4,0.0,8.0,0.996795308619544
45,82,7.99119828400076,0.678380254317286,5,0.0,8.0,0.991275077909852
46,82,7.99524552805956,0.588326725526126,9,0.0,8.0,0.995268025979992
47,82,7.99372288341637,0.649779998889444,3,0.0,8.0,0.993762039920807
48,82,8.00029735053132,0.585629851740796,17,0.0,8.0,0.999702737873108
49,82,8.00296733115423,0.581606085845966,8,0.0,8.0,0.997041447910799
50,82,7.99596237820572,0.609232494863679,9,0.0,8.0,0.995978614935677
51,82,8.00983143301839,0.606248986617802,8,0.0,8.0,0.990264282868041
52,82,8.00808157577699,0.601083347215281,12,0.0,8.0,0.991983212421323
53,82,7.99909747036293,0.62917230273752,16,0.0,8.0,0.999098284193958
54,82,7.999673729568,0.613201177189183,11,0.0,8.0,0.999673835976388
55,82,7.99659607775456,0.583579765672719,16,0.0,8.0,0.996607625070607
56,82,8.00150447010675,0.542533399966683,3,0.0,8.0,0.998497789901654
57,82,8.00214282707904,0.576857571214393,2,0.0,8.0,0.997861754862923
58,82,8.00458106896945,0.603107113110112,21,0.0,8.0,0.995439821385281
59,82,7.99190380337887,0.595455827641735,2,0.0,8.0,0.991968825281451
60,82,7.99542695483648,0.552758953856405,13,0.0,8.0,0.995447772245274
61,82,7.99921852965794,0.618358376367372,19,0.0,8.0,0.999219139891367
62,82,7.99991311608624,0.55951724137931,6,0.0,8.0,0.999913123635713
63,82,8.00686918561834,0.57535632183908,11,0.0,8.0,0.993177678080366
64,82,8.0023302966084,0.538254761508135,15,0.0,8.0,0.997675120984953
65,82,8.00066036778457,0.568086845466156,14,0.0,8.0,0.999340068022104
66,82,7.99465419740536,0.661177189183186,7,0.0,8.0,0.994682622895009
67,82,7.99053014735144,0.579244822033428,19,0.0,8.0,0.990618984057146
68,82,7.99700776826412,0.503380087733911,10,0.0,8.0,0.997016695107614
69,82,7.99654828316155,0.582844910877894,10,0.0,8.0,0.996560156512433
70,82,8.00661761441557,0.596074296185241,2,0.0,8.0,0.993425890389552
71,82,7.99386934032553,0.543564662113388,7,0.0,8.0,0.993906696481922
72,82,7.99747734876319,0.618062191126659,21,0.0,8.0,0.997483696417651
73,82,7.99925920693262,0.559403631517575,23,0.0,8.0,0.99925975530018
74,82,7.99949307222331,0.624589594091843,14,0.0,8.0,0.99949332906244
75,82,7.99669996717799,0.606679104891998,5,0.0,8.0,0.996710821585451
76,82,7.99897698447794,0.573244933089011,22,0.0,8.0,0.998978030018067
77,82,7.99665237267527,0.558162030096063,6,0.0,8.0,0.996663541865589
78,82,7.99741098314565,0.637686823255039,13,0.0,8.0,0.997417668779268
79,82,8.0010122590781,0.585091565328447,8,0.0,8.0,0.998988764585649
80,82,8.00592322946836,0.650683658170914,2,0.0,8.0,0.994111648784586
81,82,7.9998979123925,0.580061524793159,2,0.0,8.0,0.999897922812859
82,82,8.00337873816558,0.610354822588706,30,0.0,8.0,0.996632639246826
83,82,8.00264690163459,0.611599977788883,10,0.0,8.0,0.99736008594808
84,82,7.99754794359817,0.635894719307013,7,0.0,8.0,0.99755394148411
85,82,7.99967110493185,0.636564495530013,19,0.0,8.0,0.999671213082565
86,82,7.99425598559519,0.53941684713199,17,0.0,8.0,0.994288790866521
87,82,8.00030159404596,0.596784274529402,20,0.0,8.0,0.999698496871406
88,82,8.00059638718403,0.549559664612138,10,0.0,8.0,0.999403968270291
89,82,8.00148123009394,0.608358820589705,6,0.0,8.0,0.998520960659776
90,82,8.03140471878779,0.572886778832806,15,0.0,8.0,0.969551507584207
91,82,8.00476410979579,0.635431173302238,8,0.0,8.0,0.995258479275657
92,82,8.00201845485099,0.548741518129824,5,0.0,8.0,0.99798561100314
93,82,8.00580044739248,0.613154200677439,2,0.0,8.0,0.994233003731927
94,82,7.9982970673197,0.568560164362263,11,0.0,8.0,0.998299962408595
95,82,7.99955368659144,0.567654172913543,18,0.0,8.0,0.99955388569673
96,82,7.99617351777632,0.58496118607363,3,0.0,8.0,0.996188103931054
97,82,8.00584784743916,0.597948248098173,3,0.0,8.0,0.994186150948129
98,82,7.99733101279553,0.607081570325948,8,0.0,8.0,0.997338117269966
99,82,8.00035007405643,0.601476706091399,14,0.0,8.0,0.999650048452189
100,82,7.99902085786018,0.596894108501305,12,0.0,8.0,0.999021815634424
101,82,7.99875334348296,0.636253762007885,16,0.0,8.0,0.998754895693389
102,82,7.99635488694394,0.6644027986007,6,0.0,8.0,0.996368125621561
103,82,8.01181079838187,0.589473707590649,6,0.0,8.0,0.988327068441037
104,82,7.99576094191099,0.546414681548115,11,0.0,8.0,0.99577883563903
105,82,7.99943169987249,0.63837270253762,7,0.0,8.0,0.999432022645243
106,82,7.99730922668364,0.614359820089955,17,0.0,8.0,0.997316447606469
107,82,8.00007923416016,0.524394025209617,3,0.0,8.0,0.99992077211777
108,82,7.99790984639401,0.592833583208396,14,0.0,8.0,0.997914206112229
109,82,7.99999366308566,0.565113887500694,6,0.0,8.0,0.999993663125817
110,82,7.99495488805442,0.647608862235549,6,0.0,8.0,0.994980213626478
111,82,8.0000134899357,0.53717363540452,2,0.0,8.0,0.999986510246421
112,82,8.00255703368718,0.567378866122494,4,0.0,8.0,0.997449488071954
113,82,8.00080715055509,0.603231717474596,2,0.0,8.0,0.999193500408493
114,82,8.00404695974009,0.635147759453607,11,0.0,8.0,0.995969352067652
115,82,8.00006562390013,0.584010106058082,15,0.0,8.0,0.999934380407223
116,82,8.00005949548478,0.618973402187795,2,0.0,8.0,0.999940508055919
117,82,8.01057176778864,0.631254150702426,9,0.0,8.0,0.98953882552904
118,82,7.99538750910807,0.605820867344106,2,0.0,8.0,0.995408686392252
119,82,7.99026305019298,0.542902992947971,7,0.0,8.0,0.990356944368533
120,82,8.01057862452777,0.57176078627353,9,0.0,8.0,0.989532110967458
121,82,7.99233366306896,0.509661724693209,11,0.0,8.0,0.992391988738841
122,82,7.99528999444105,0.534201787994891,8,0.0,8.0,0.995312074558783
123,82,8.00746151309632,0.61789260925093,14,0.0,8.0,0.992593748911273
124,82,8.00288408917265,0.620280193236715,13,0.0,8.0,0.997124204801757
