WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,75,8.00147112717343,0.564544394469432,5,0.0,8.0,0.998531033885354
3,75,8.00147112717343,0.564544394469432,14,0.0,8.0,0.998531033885354
4,75,7.9986066610384,0.695549262405834,4,0.0,8.0,0.998608599677742
5,75,8.00028776212142,0.693353878616247,3,0.0,8.0,0.999712320667737
6,75,8.00396408037898,0.571896385140763,9,0.0,8.0,0.996051571413397
7,75,7.99697854656053,0.568663223943584,11,8.0,8.0,0.996987648173746
8,75,7.27971978258493,0.622010439224832,23,8.8,8.0,0.993056259611601
9,75,7.8047345996563,0.66856405130768,1,8.2,8.0,0.999856385424978
10,75,6.42194654235766,0.645308678993836,7,10.0,8.0,0.978524856135884
11,75,6.8087491624925,0.590492642567605,7,9.4,8.0,0.999761674656851
12,75,6.27891625795448,0.65322649786218,8,10.2,8.0,0.995612979621747
13,75,6.53054573649036,0.67093109001055,12,9.8,8.0,0.999933272221832
14,75,6.94997231132594,0.666995613304459,9,9.2,8.0,0.993493413357071
15,75,9.13082173875058,0.583922150036093,1,7.0,8.0,0.988107324833947
16,75,7.47363489078711,0.602405574990283,15,8.6,8.0,0.969204293995762
17,75,8.64916153701887,0.681278138708424,22,7.4,8.0,0.999486988336739
18,75,7.09903798325429,0.684716419567994,3,9.0,8.0,0.988070842238266
19,75,5.42106356436575,0.745403631517574,7,11.8,8.0,0.997341706739035
20,75,6.40073360534714,0.663333999666833,14,10.0,8.0,0.999267027691676
21,75,6.65003447206495,0.621834749292021,15,9.6,8.0,0.983640063665206
22,75,5.21291120601702,0.706832583708146,9,12.2,8.0,0.968063228740332
23,75,5.24723048261252,0.661520017768893,7,12.2,8.0,0.998672865614539
24,75,6.66656632822805,0.652339052695874,7,9.6,8.0,0.999899830539578
25,75,6.15114654028733,0.599370981176079,5,10.4,8.0,0.997307545184017
26,75,6.15004117084637,0.654879671275473,12,10.4,8.0,0.996209330847091
27,75,7.43771079879903,0.648443444944195,14,8.6,8.0,0.995867273306854
28,75,7.9994772354605,0.644680770725748,9,8.0,8.0,0.999477508623888
29,75,7.11013744097983,0.602894996945971,7,9.0,8.0,0.999027224084109
30,75,6.80772560233093,0.62381464823144,6,9.4,8.0,0.999215438039761
31,75,6.80850475537926,0.558729524126825,11,9.4,8.0,0.999993975080917
32,75,6.66275574274573,0.687367982675329,10,9.6,8.0,0.99610446945288
33,75,6.8195802544363,0.641591426508968,8,9.4,8.0,0.989051717911356
34,75,7.41719358286512,0.678388916652785,11,8.6,8.0,0.97592672421507
35,75,7.61219407452946,0.573578099838969,16,8.4,8.0,0.993193084219994
36,75,6.94454501472277,0.585835415625521,9,9.2,8.0,0.988165242611774
37,75,5.71026743355157,0.642956632794714,8,11.2,8.0,0.995997665953645
38,75,5.92131299398938,0.571020489755122,9,10.8,8.0,0.995408441852904
39,75,6.15480571889718,0.664325726025876,1,10.4,8.0,0.999041464635955
40,75,6.03099164054368,0.610854905880393,12,10.6,8.0,0.993300882232417
41,75,7.44293117577446,0.681333444388917,12,8.6,8.0,0.998930644742563
42,75,8.20989349196115,0.603427730579155,7,7.8,8.0,0.995257773554674
43,75,7.61594917751019,0.764355822088955,6,8.4,8.0,0.996911106488281
44,75,7.80934207710985,0.53866344605475,4,8.2,8.0,0.995555995197255
45,75,8.43261271085327,0.614422899661281,9,7.6,8.0,0.988572323508945
46,75,7.80170246883141,0.621907490699095,5,8.2,8.0,0.996834287587318
47,75,8.42121678920969,0.600702759731246,8,7.6,8.0,0.999836170372772
48,75,10.3314214391626,0.625846188017103,8,6.2,8.0,0.991236378064024
49,75,10.0021531539034,0.662995502248876,1,6.4,8.0,0.99785147211449
50,75,9.40597754781773,0.624390693542118,6,6.8,8.0,0.994245752065642
51,75,10.344735742375,0.644842134488312,18,6.2,8.0,0.978324818318026
52,75,11.4223589450237,0.606845910378144,12,5.6,8.0,0.99382560397845
53,75,7.80440107036353,0.673418735076906,3,8.2,8.0,0.999523063088373
54,75,7.10652732138498,0.619817091454273,4,9.0,8.0,0.995437073151682
