WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,52,4.98076328606774,0.827371869620745,14,0.0,5.0,0.904249111455082
3,52,4.98076328606774,0.827371869620745,5,0.0,5.0,0.904249111455082
4,52,4.96808487289106,0.749053621337479,1,0.0,5.0,0.859062782979874
5,52,5.00371226560017,0.680000138819479,4,0.0,5.0,0.838150801623068
6,52,5.02392639737111,0.70167749458604,15,0.0,5.0,0.8391550960866
7,52,5.01797195010283,0.716434116275196,3,0.0,5.0,0.849389727650749
8,52,5.05859832852775,0.710635126881004,2,0.0,5.0,0.82764024390829
9,52,5.08877385480952,0.748482980731856,2,0.0,5.0,0.833473679059451
10,52,5.02744817030303,0.681926703315009,13,0.0,5.0,0.827605904201015
11,52,4.98248179817047,0.740709534121828,3,0.0,5.0,0.861746468058903
12,52,5.03548228191817,0.701230384807596,11,0.0,5.0,0.83348197620068
13,52,5.08178417717375,0.771165861513688,4,0.0,5.0,0.84778233437935
14,52,4.99675936735143,0.687619301460381,14,0.0,5.0,0.842194568322993
15,52,5.00322031077416,0.669411294352824,6,0.0,5.0,0.833100660398688
16,52,4.98327157545553,0.653360764062413,10,0.0,5.0,0.818453787308081
17,52,4.93670412592998,0.747145316230774,7,0.0,5.0,0.843808660744324
18,52,4.99443208843789,0.695407296351824,12,0.0,5.0,0.844935107392767
19,52,5.02487703084642,0.748789272030651,8,0.0,5.0,0.862258043202501
20,52,4.99434973004834,0.72154767060914,16,0.0,5.0,0.857964573492278
21,52,5.03849315606085,0.697643844744295,1,0.0,5.0,0.830288744664305
22,52,4.99154459793926,0.600820367593981,1,0.0,5.0,0.796217929881145
23,52,4.937101730887,0.71629174301738,11,0.0,5.0,0.828557776149711
24,52,5.0050532206382,0.690725415070243,8,0.0,5.0,0.842848800471327
25,52,5.01031890798748,0.710754733744239,7,0.0,5.0,0.850270609080933
26,52,5.05049161185277,0.707060358709534,0,0.0,5.0,0.829497806412251
27,52,5.00709107975138,0.645941362652007,3,0.0,5.0,0.819450106086816
28,52,5.04070244168906,0.730464101282692,9,0.0,5.0,0.845676778026301
29,52,5.02965343396314,0.706518407462935,6,0.0,5.0,0.838859487895295
30,52,4.96684580539743,0.672748514631573,7,0.0,5.0,0.820329124107911
31,52,4.9878615552072,0.640626353489922,6,0.0,5.0,0.814316741676658
32,52,4.97702556431467,0.661240712976845,10,0.0,5.0,0.819391124139796
33,52,4.99512088379952,0.667286912099506,19,0.0,5.0,0.831215743102682
34,52,4.94472292898521,0.718507079793437,12,0.0,5.0,0.833062753910036
35,52,5.03795489688106,0.725973790882337,4,0.0,5.0,0.844703395450198
36,52,4.9308900705858,0.740495530012771,6,0.0,5.0,0.837926518357077
37,52,5.03714409474033,0.719651618635127,2,0.0,5.0,0.841918897975545
38,52,4.96611153074216,0.694767949358654,7,0.0,5.0,0.830995132288526
39,52,5.02875051298194,0.707269698484091,11,0.0,5.0,0.839661338467246
40,52,4.99507574133861,0.693513687600644,24,0.0,5.0,0.844306779210713
41,52,5.01141656551713,0.685527680604142,12,0.0,5.0,0.837119990866115
42,52,5.02089870000603,0.730570825698262,8,0.0,5.0,0.855049970407417
43,52,4.96317000522634,0.704778388583486,10,0.0,5.0,0.834628330228756
44,52,4.86753084332863,0.790449108778944,7,0.0,5.0,0.836737680419925
45,52,4.96652253381429,0.69007696151924,9,0.0,5.0,0.828841965771686
46,52,4.93497870165652,0.716592259425843,2,0.0,5.0,0.827770308822094
47,52,4.96824957505359,0.701688933311122,7,0.0,5.0,0.83545778742306
48,52,4.93243386334219,0.67901171636404,8,0.0,5.0,0.807860917469928
49,52,4.93987216648285,0.673001277139208,1,0.0,5.0,0.80814187362599
50,52,4.95197582801016,0.648034094064079,3,0.0,5.0,0.801105278856569
51,52,4.91654531188698,0.709751235493364,4,0.0,5.0,0.816362382455629
52,52,4.92663000084947,0.738775945360653,14,0.0,5.0,0.83521056784366
53,52,4.97720001457252,0.676957743350547,2,0.0,5.0,0.827333004542456
54,52,5.02532122148572,0.706247098672886,5,0.0,5.0,0.840775603901882
55,52,4.97741410588893,0.715207840524182,9,0.0,5.0,0.846560400580835
56,52,5.02672078308705,0.71837436837137,9,0.0,5.0,0.846174501871733
57,52,4.98483492448117,0.667165639402521,14,0.0,5.0,0.826113553853095
58,52,5.03103080629308,0.715749236492865,10,0.0,5.0,0.842826180504573
59,52,5.02981929161847,0.740349491920706,9,0.0,5.0,0.855696821851169
