WAVE_ID,TEST_ID,PREDICTION,VARIANCE,HITS,AVERAGE,TARGET,FITNESS
2,59,1.02721605918848,0.307514576045311,0,0.0,1.0,0.97350502864531
3,59,1.02721605918848,0.307514576045311,0,0.0,1.0,0.97350502864531
4,59,0.995908165443919,0.291474818146482,0,0.0,1.0,0.995924840230503
5,59,0.995054786207888,0.308625687156422,2,0.0,1.0,0.995079120893323
6,59,1.00088195183193,0.253691487589539,1,0.0,1.0,0.999118825327453
7,59,2.686374033405,0.326051974012993,5,0.4,1.0,0.842904486766979
8,59,1.64190810465042,0.32335632183908,1,0.6,1.0,0.975839613980338
9,59,0.611629279246761,0.239857737797768,0,1.6,1.0,0.986805696674568
10,59,0.53483897896018,0.328331500916209,8,1.8,1.0,0.979703889997771
11,59,0.549140049285528,0.264302848575712,2,1.8,1.0,0.993625389991855
12,59,0.323744154108165,0.271590204897551,1,3.0,1.0,0.99050189957018
13,59,0.301423735236598,0.302094286190238,3,3.2,1.0,0.989045074641776
14,59,0.361905359947078,0.291164750957854,1,2.4,1.0,0.948081802803756
15,59,0.361086539048578,0.298141262701982,2,2.8,1.0,0.996071809814895
16,59,0.327284838321838,0.293185407296352,2,3.0,1.0,0.993987869391686
17,59,0.569312964477727,0.31103881392637,0,1.8,1.0,0.986429289216618
18,59,0.550769214129307,0.279650174912544,3,1.8,1.0,0.995236458485098
19,59,0.623941401800205,0.295604197901049,0,1.6,1.0,0.998942521279633
20,59,0.625100574533151,0.290489088788939,0,1.6,1.0,0.999899435578029
21,59,0.757098273256372,0.339449608529069,1,1.4,1.0,0.958945105375629
22,59,1.00448153245435,0.274902548725637,1,1.0,1.0,0.995538461917459
23,59,1.23169565152545,0.327824087956022,0,0.8,1.0,0.982024678547196
24,59,1.0069453913961,0.312605030817924,1,1.0,1.0,0.993102514549072
25,59,2.52227583811176,0.287352657004831,1,0.4,1.0,0.978209561303229
26,59,1.67701465132992,0.301026819923372,2,0.6,1.0,0.989757999335298
27,59,1.24625845978834,0.317467599533567,1,0.8,1.0,0.996272406692811
28,59,1.02270941976381,0.300339830084958,1,1.0,1.0,0.977794846211611
29,59,0.996829388382474,0.276872230551391,1,1.0,1.0,0.996839409435353
30,59,0.884140068284408,0.294746959853407,0,1.2,1.0,0.95164978198878
31,59,0.823871330081352,0.317071797434616,4,1.2,1.0,0.990626686727763
32,59,0.988234260953227,0.288439780109945,7,1.0,1.0,0.98837108384259
33,59,0.725311124978443,0.289768449108779,0,1.4,1.0,0.989094822982638
34,59,0.379777012583613,0.313146759953357,0,2.6,1.0,0.99518492500952
35,59,0.412020224358315,0.301961685823755,0,2.4,1.0,0.99537504721167
36,59,0.459590007772808,0.293801765783775,0,2.2,1.0,0.994980766363364
37,59,0.479251800836709,0.264925204064634,1,2.2,1.0,0.975889339430195
38,59,0.727993573704871,0.301334332833583,1,1.4,1.0,0.986477505018864
39,59,5.01119063375949,0.34664234549392,10,0.2,1.0,0.98893321017608
40,59,2.52456277928257,0.319847742795269,12,0.4,1.0,0.976026086153096
41,59,0.415487626019393,0.321017491254373,0,2.4,1.0,0.998822347857284
42,59,0.175796180892443,0.291338664001333,0,4.8,1.0,0.968488154549687
43,59,0.215801111541175,0.31832383808096,1,4.8,1.0,0.992587575940692
44,59,0.216750347023791,0.303494919207063,0,4.6,1.0,0.999359453237908
45,59,0.20649049236356,0.310735632183908,0,4.6,1.0,0.989216734132821
46,59,0.39625812917976,0.321719473596535,0,2.6,1.0,0.988491248689384
47,59,5.01214402324245,0.266128602365484,14,0.2,1.0,0.988001684276204
48,59,4.99017292250598,0.303993003498251,5,0.2,1.0,0.990268554281418
49,59,0.336802658468138,0.315076461769115,0,3.0,1.0,0.996542669467329
50,59,0.263652393685916,0.247895718807263,1,3.8,1.0,0.999505745474205
51,59,0.273624759769561,0.323938030984508,0,3.8,1.0,0.98964155518237
52,59,0.245522649768747,0.339373979676828,1,4.0,1.0,0.99554260726627
53,59,0.268979934422804,0.336172247209728,1,4.0,1.0,0.981373593017844
54,59,1.07841581267436,0.276049641845744,0,1.4,1.0,0.733067903860673
55,59,1.68542739163372,0.30896385140763,0,0.6,1.0,0.981584757461015
56,59,1.68030847998117,0.240350491420956,3,0.6,1.0,0.986541780750737
57,59,2.51367053089608,0.293322671997335,0,0.4,1.0,0.986513831977862
58,59,0.987999503739362,0.295011494252874,2,1.0,1.0,0.988141807695991
59,59,1.25902994494408,0.299985007496252,2,0.8,1.0,0.991050864842842
60,59,0.976417162391147,0.311643844744295,0,1.0,1.0,0.976960498369801
61,59,0.726094914010942,0.30623921372647,2,1.4,1.0,0.98832862950062
62,59,0.708465389454819,0.323712143928036,0,1.4,1.0,0.994213355505116
63,59,0.794835842959806,0.281484591037814,1,1.2,1.0,0.96292962731686
64,59,0.844862027269425,0.257622188905547,1,1.2,1.0,0.988602701892243
65,59,1.02369662311657,0.281347992670332,7,1.0,1.0,0.97685190788659
66,59,1.2464061637604,0.32544227886057,1,0.8,1.0,0.996419033195647
67,59,0.459317319708371,0.323476928202565,0,2.2,1.0,0.995250797579671
68,59,0.517001220853525,0.276565383974679,0,2.0,1.0,0.983282988647294
69,59,0.476214931051441,0.294631684157921,1,2.0,1.0,0.976767516648302
70,59,0.549705616952096,0.2555978677328,0,1.8,1.0,0.994184084373988
71,59,0.560690403582488,0.295147426286857,1,1.8,1.0,0.99489138401981
